periodDateUtc,unemployment,ManufacturingPMI,ServicesPMI,IndustrialProduction,AverageHourlyEarnings,MonthlyBudget,OLTSJobOpenings,ProducerPriceIndex_FoodEnergyMoM,ProducerPriceIndex_FoodEnergyYoY,RetailSales,ManufacturingPricesPaid,CompositePMI,FactoryOrders,ManufacturingNewOrdersIndex,ISMManufacturing
2021-08,5.2,61.1,55.1,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.1,55.2,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.1,55.2,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.2,55.1,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.2,55.1,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.2,55.2,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-08,5.2,61.2,55.2,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
2021-07,5.4,63.4,59.9,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.9,0.4,59.5,59.5
2021-07,5.4,63.4,59.9,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.7,0.4,59.5,59.5
2021-07,5.4,63.4,59.8,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.9,0.4,59.5,59.5
2021-07,5.4,63.4,59.8,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.7,0.4,59.5,59.5
2021-07,5.4,63.1,59.9,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.9,0.4,59.5,59.5
2021-07,5.4,63.1,59.9,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.7,0.4,59.5,59.5
2021-07,5.4,63.1,59.8,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.9,0.4,59.5,59.5
2021-07,5.4,63.1,59.8,0.9,0.4,-302.0,10.934,1.0,6.2,-1.1,85.7,59.7,0.4,59.5,59.5
2021-06,5.9,62.1,64.6,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.7,1.5,60.6,60.6
2021-06,5.9,62.1,64.6,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.9,1.5,60.6,60.6
2021-06,5.9,62.1,64.8,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.7,1.5,60.6,60.6
2021-06,5.9,62.1,64.8,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.9,1.5,60.6,60.6
2021-06,5.9,62.6,64.6,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.7,1.5,60.6,60.6
2021-06,5.9,62.6,64.6,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.9,1.5,60.6,60.6
2021-06,5.9,62.6,64.8,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.7,1.5,60.6,60.6
2021-06,5.9,62.6,64.8,0.4,0.30000000000000004,-174.0,10.073,1.0,5.6,0.6000000000000001,92.1,63.9,1.5,60.6,60.6
2021-05,5.8,62.1,70.4,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.7,1.7000000000000002,61.2,61.2
2021-05,5.8,62.1,70.4,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.1,1.7000000000000002,61.2,61.2
2021-05,5.8,62.1,70.1,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.7,1.7000000000000002,61.2,61.2
2021-05,5.8,62.1,70.1,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.1,1.7000000000000002,61.2,61.2
2021-05,5.8,61.5,70.4,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.7,1.7000000000000002,61.2,61.2
2021-05,5.8,61.5,70.4,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.1,1.7000000000000002,61.2,61.2
2021-05,5.8,61.5,70.1,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.7,1.7000000000000002,61.2,61.2
2021-05,5.8,61.5,70.1,0.8,0.5,-132.0,9.209,0.7000000000000001,4.8,-1.3,88.0,68.1,1.7000000000000002,61.2,61.2
2021-04,6.1,60.5,64.7,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,63.5,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.5,64.7,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,62.2,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.5,63.1,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,63.5,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.5,63.1,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,62.2,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.6,64.7,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,63.5,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.6,64.7,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,62.2,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.6,63.1,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,63.5,-0.6000000000000001,60.7,60.7
2021-04,6.1,60.6,63.1,0.7000000000000001,0.7000000000000001,-226.0,9.286,0.7000000000000001,4.1,0.0,89.6,62.2,-0.6000000000000001,60.7,60.7
2021-03,6.0,59.1,60.4,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.7,1.1,64.7,64.7
2021-03,6.0,59.1,60.4,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.1,1.1,64.7,64.7
2021-03,6.0,59.1,60.0,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.7,1.1,64.7,64.7
2021-03,6.0,59.1,60.0,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.1,1.1,64.7,64.7
2021-03,6.0,59.0,60.4,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.7,1.1,64.7,64.7
2021-03,6.0,59.0,60.4,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.1,1.1,64.7,64.7
2021-03,6.0,59.0,60.0,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.7,1.1,64.7,64.7
2021-03,6.0,59.0,60.0,1.4,-0.1,-660.0,8.123,0.7000000000000001,3.1,9.8,85.6,59.1,1.1,64.7,64.7
2021-02,6.2,58.6,59.8,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,59.5,-0.8,60.8,60.8
2021-02,6.2,58.6,59.8,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,58.8,-0.8,60.8,60.8
2021-02,6.2,58.6,58.9,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,59.5,-0.8,60.8,60.8
2021-02,6.2,58.6,58.9,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,58.8,-0.8,60.8,60.8
2021-02,6.2,58.5,59.8,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,59.5,-0.8,60.8,60.8
2021-02,6.2,58.5,59.8,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,58.8,-0.8,60.8,60.8
2021-02,6.2,58.5,58.9,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,59.5,-0.8,60.8,60.8
2021-02,6.2,58.5,58.9,-2.2,0.2,-311.0,7.367,0.2,2.5,-3.0,86.0,58.8,-0.8,60.8,60.8
2021-01,6.3,59.2,58.3,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.7,2.6,58.7,58.7
2021-01,6.3,59.2,58.3,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.0,2.6,58.7,58.7
2021-01,6.3,59.2,57.5,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.7,2.6,58.7,58.7
2021-01,6.3,59.2,57.5,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.0,2.6,58.7,58.7
2021-01,6.3,59.1,58.3,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.7,2.6,58.7,58.7
2021-01,6.3,59.1,58.3,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.0,2.6,58.7,58.7
2021-01,6.3,59.1,57.5,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.7,2.6,58.7,58.7
2021-01,6.3,59.1,57.5,0.9,0.2,-163.0,6.917,1.2,2.0,5.3,82.1,58.0,2.6,58.7,58.7
2020-12,6.7,57.1,54.8,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.3,1.1,60.7,60.7
2020-12,6.7,57.1,54.8,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.7,1.1,60.7,60.7
2020-12,6.7,57.1,55.3,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.3,1.1,60.7,60.7
2020-12,6.7,57.1,55.3,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.7,1.1,60.7,60.7
2020-12,6.7,56.5,54.8,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.3,1.1,60.7,60.7
2020-12,6.7,56.5,54.8,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.7,1.1,60.7,60.7
2020-12,6.7,56.5,55.3,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.3,1.1,60.7,60.7
2020-12,6.7,56.5,55.3,1.6,0.8,-144.0,6.646,0.1,1.2,-0.7000000000000001,77.6,55.7,1.1,60.7,60.7
2020-11,6.7,56.7,58.4,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,58.6,1.0,57.5,57.5
2020-11,6.7,56.7,58.4,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,57.9,1.0,57.5,57.5
2020-11,6.7,56.7,57.7,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,58.6,1.0,57.5,57.5
2020-11,6.7,56.7,57.7,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,57.9,1.0,57.5,57.5
2020-11,6.7,56.7,58.4,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,58.6,1.0,57.5,57.5
2020-11,6.7,56.7,58.4,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,57.9,1.0,57.5,57.5
2020-11,6.7,56.7,57.7,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,58.6,1.0,57.5,57.5
2020-11,6.7,56.7,57.7,0.4,0.30000000000000004,-145.0,6.527,0.1,1.4,-1.1,65.4,57.9,1.0,57.5,57.5
2020-10,6.9,53.4,56.9,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,56.3,1.0,59.3,59.3
2020-10,6.9,53.4,56.9,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,55.5,1.0,59.3,59.3
2020-10,6.9,53.4,56.0,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,56.3,1.0,59.3,59.3
2020-10,6.9,53.4,56.0,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,55.5,1.0,59.3,59.3
2020-10,6.9,53.3,56.9,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,56.3,1.0,59.3,59.3
2020-10,6.9,53.3,56.9,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,55.5,1.0,59.3,59.3
2020-10,6.9,53.3,56.0,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,56.3,1.0,59.3,59.3
2020-10,6.9,53.3,56.0,1.1,0.1,-284.0,6.652,0.1,1.1,0.30000000000000004,65.5,55.5,1.0,59.3,59.3
2020-09,7.9,53.2,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.3,1.1,55.4,55.4
2020-09,7.9,53.2,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.4,1.1,55.4,55.4
2020-09,7.9,53.2,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.3,1.1,55.4,55.4
2020-09,7.9,53.2,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.4,1.1,55.4,55.4
2020-09,7.9,53.5,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.3,1.1,55.4,55.4
2020-09,7.9,53.5,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.4,1.1,55.4,55.4
2020-09,7.9,53.5,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.3,1.1,55.4,55.4
2020-09,7.9,53.5,54.6,-0.6000000000000001,0.1,-125.0,6.436,0.4,1.2,1.9,62.8,54.4,1.1,55.4,55.4
2020-08,8.4,53.1,55.0,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.6,0.7000000000000001,56.0,56.0
2020-08,8.4,53.1,55.0,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.7,0.7000000000000001,56.0,56.0
2020-08,8.4,53.1,54.8,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.6,0.7000000000000001,56.0,56.0
2020-08,8.4,53.1,54.8,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.7,0.7000000000000001,56.0,56.0
2020-08,8.4,53.6,55.0,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.6,0.7000000000000001,56.0,56.0
2020-08,8.4,53.6,55.0,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.7,0.7000000000000001,56.0,56.0
2020-08,8.4,53.6,54.8,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.6,0.7000000000000001,56.0,56.0
2020-08,8.4,53.6,54.8,0.4,0.4,-200.0,6.493,0.4,0.6000000000000001,0.6000000000000001,59.5,54.7,0.7000000000000001,56.0,56.0
2020-07,10.2,50.9,50.0,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.3,6.4,54.2,54.2
2020-07,10.2,50.9,50.0,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.0,6.4,54.2,54.2
2020-07,10.2,50.9,49.6,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.3,6.4,54.2,54.2
2020-07,10.2,50.9,49.6,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.0,6.4,54.2,54.2
2020-07,10.2,51.3,50.0,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.3,6.4,54.2,54.2
2020-07,10.2,51.3,50.0,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.0,6.4,54.2,54.2
2020-07,10.2,51.3,49.6,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.3,6.4,54.2,54.2
2020-07,10.2,51.3,49.6,3.0,0.2,-63.0,6.618,0.5,0.30000000000000004,1.2,53.2,50.0,6.4,54.2,54.2
2020-06,11.1,49.8,47.9,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,47.9,6.2,52.6,52.6
2020-06,11.1,49.8,47.9,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,46.8,6.2,52.6,52.6
2020-06,11.1,49.8,46.7,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,47.9,6.2,52.6,52.6
2020-06,11.1,49.8,46.7,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,46.8,6.2,52.6,52.6
2020-06,11.1,49.6,47.9,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,47.9,6.2,52.6,52.6
2020-06,11.1,49.6,47.9,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,46.8,6.2,52.6,52.6
2020-06,11.1,49.6,46.7,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,47.9,6.2,52.6,52.6
2020-06,11.1,49.6,46.7,5.4,-1.2,-864.0,5.889,-0.30000000000000004,0.1,7.5,51.3,46.8,6.2,52.6,52.6
2020-05,13.3,39.8,37.5,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,37.0,8.0,43.1,43.1
2020-05,13.3,39.8,37.5,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,36.4,8.0,43.1,43.1
2020-05,13.3,39.8,36.9,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,37.0,8.0,43.1,43.1
2020-05,13.3,39.8,36.9,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,36.4,8.0,43.1,43.1
2020-05,13.3,39.8,37.5,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,37.0,8.0,43.1,43.1
2020-05,13.3,39.8,37.5,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,36.4,8.0,43.1,43.1
2020-05,13.3,39.8,36.9,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,37.0,8.0,43.1,43.1
2020-05,13.3,39.8,36.9,1.4,-1.0,-399.0,5.397,-0.1,0.30000000000000004,17.7,40.8,36.4,8.0,43.1,43.1
2020-04,14.7,36.1,26.7,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.0,-13.0,41.5,41.5
2020-04,14.7,36.1,26.7,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.4,-13.0,41.5,41.5
2020-04,14.7,36.1,27.0,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.0,-13.0,41.5,41.5
2020-04,14.7,36.1,27.0,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.4,-13.0,41.5,41.5
2020-04,14.7,36.9,26.7,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.0,-13.0,41.5,41.5
2020-04,14.7,36.9,26.7,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.4,-13.0,41.5,41.5
2020-04,14.7,36.9,27.0,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.0,-13.0,41.5,41.5
2020-04,14.7,36.9,27.0,-11.2,4.7,-738.0,5.046,-0.30000000000000004,0.6000000000000001,-16.4,35.3,27.4,-13.0,41.5,41.5
2020-03,4.4,48.5,39.8,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.9,-10.3,49.1,49.1
2020-03,4.4,48.5,39.8,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.5,-10.3,49.1,49.1
2020-03,4.4,48.5,39.1,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.9,-10.3,49.1,49.1
2020-03,4.4,48.5,39.1,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.5,-10.3,49.1,49.1
2020-03,4.4,49.2,39.8,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.9,-10.3,49.1,49.1
2020-03,4.4,49.2,39.8,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.5,-10.3,49.1,49.1
2020-03,4.4,49.2,39.1,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.9,-10.3,49.1,49.1
2020-03,4.4,49.2,39.1,-5.4,0.4,-119.0,6.191,0.2,1.4,-8.7,37.4,40.5,-10.3,49.1,49.1
2020-02,3.5,50.7,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.7,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.7,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.7,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.8,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.8,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.8,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-02,3.5,50.8,49.4,0.6000000000000001,0.30000000000000004,-235.0,6.882,-0.30000000000000004,1.4,-0.5,45.9,49.6,0.0,50.1,50.1
2020-01,3.6,50.8,53.4,-0.30000000000000004,0.2,-33.0,6.963,0.5,1.7000000000000002,0.30000000000000004,53.3,53.3,-0.5,50.9,50.9
2020-01,3.6,50.8,53.4,-0.30000000000000004,0.2,-33.0,6.963,0.5,1.7000000000000002,0.30000000000000004,53.3,53.1,-0.5,50.9,50.9
2020-01,3.6,50.8,53.2,-0.30000000000000004,0.2,-33.0,6.963,0.5,1.7000000000000002,0.30000000000000004,53.3,53.3,-0.5,50.9,50.9
2020-01,3.6,50.8,53.2,-0.30000000000000004,0.2,-33.0,6.963,0.5,1.7000000000000002,0.30000000000000004,53.3,53.1,-0.5,50.9,50.9
2019-12,3.5,52.4,52.8,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.7,1.8,47.2,47.2
2019-12,3.5,52.4,52.8,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.2,1.8,47.2,47.2
2019-12,3.5,52.4,52.2,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.7,1.8,47.2,47.2
2019-12,3.5,52.4,52.2,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.2,1.8,47.2,47.2
2019-12,3.5,52.5,52.8,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.7,1.8,47.2,47.2
2019-12,3.5,52.5,52.8,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.2,1.8,47.2,47.2
2019-12,3.5,52.5,52.2,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.7,1.8,47.2,47.2
2019-12,3.5,52.5,52.2,-0.30000000000000004,0.1,-13.3,6.423,0.1,1.1,0.30000000000000004,51.7,52.2,1.8,47.2,47.2
2019-11,3.5,52.6,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,52.0,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.6,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,51.9,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.6,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,52.0,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.6,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,51.9,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.2,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,52.0,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.2,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,51.9,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.2,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,52.0,-0.7000000000000001,48.1,48.1
2019-11,3.5,52.2,51.6,1.1,0.2,-209.0,6.8,-0.2,1.3,0.2,46.7,51.9,-0.7000000000000001,48.1,48.1
2019-10,3.6,51.3,50.6,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,50.9,0.30000000000000004,48.3,48.3
2019-10,3.6,51.3,50.6,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,51.2,0.30000000000000004,48.3,48.3
2019-10,3.6,51.3,51.0,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,50.9,0.30000000000000004,48.3,48.3
2019-10,3.6,51.3,51.0,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,51.2,0.30000000000000004,48.3,48.3
2019-10,3.6,51.5,50.6,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,50.9,0.30000000000000004,48.3,48.3
2019-10,3.6,51.5,50.6,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,51.2,0.30000000000000004,48.3,48.3
2019-10,3.6,51.5,51.0,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,50.9,0.30000000000000004,48.3,48.3
2019-10,3.6,51.5,51.0,-0.8,0.2,-134.0,7.267,0.30000000000000004,1.6,0.30000000000000004,45.5,51.2,0.30000000000000004,48.3,48.3
2019-09,3.5,51.1,50.9,-0.4,0.0,83.0,7.024,-0.30000000000000004,2.0,-0.30000000000000004,49.7,51.0,-0.6000000000000001,47.8,47.8
2019-09,3.5,51.1,50.9,-0.4,0.0,83.0,7.024,-0.30000000000000004,2.0,-0.30000000000000004,49.7,51.0,-0.6000000000000001,47.8,47.8
2019-09,3.5,51.1,50.9,-0.4,0.0,83.0,7.024,-0.30000000000000004,2.0,-0.30000000000000004,49.7,51.0,-0.6000000000000001,47.8,47.8
2019-09,3.5,51.1,50.9,-0.4,0.0,83.0,7.024,-0.30000000000000004,2.0,-0.30000000000000004,49.7,51.0,-0.6000000000000001,47.8,47.8
2019-09,3.5,51.0,50.9,-0.4,0.0,83.0,7.024,-0.30000000000000004,2.0,-0.30000000000000004,49.7,51.0,-0.6000000000000001,47.8,47.8
